id,star_rating,location,datetime,content,reviewYear,reviewYearMonth,rating
60a57545f9f4870a94a7734e,5 stars: Excellent,US,2021-05-19 20:29:57+00:00,"WOW- this is honestly some of the best…                                    WOW- this is honestly some of the best customer service I have ever received. I reported a problem with my Elvie Hub, received a response a few hours later, and received a new Hub in the mail two days later. I am aware that there is also an ""Elvie shortage"" going on right now due to the demand of the product, so I was not expecting to receive help so quickly. Thank you! I am definitely recommending this company to all my new mom friends.",2021,2021-05,5
60a5646bf9f4870b7008aff8,5 stars: Excellent,US,2021-05-19 19:18:03+00:00,Excellent customer service                                    Excellent customer service and use of warranty ! Thank you !,2021,2021-05,5
60a55f9ff9f4870b7008ab0b,5 stars: Excellent,US,2021-05-19 18:57:35+00:00,Outstanding Customer Service                                    I had outstanding service from Elvie representatives. They were very quick to respond and helped resolve my issue.,2021,2021-05,5
60a5372af9f4870b70087a84,1 star: Bad,GB,2021-05-19 16:04:58+00:00,"Trainer was faulty but Elvie won't replace                                    I have serious issues with my pelvic floor so in desperation splashed out on an Elvie trainer. Unfortunately it was completely unusable - the position of the gem on the screen bore very little correlation to the movement of my muscles. It even showed a considerable reading when I was holding it in my hand by the tail with no pressure applied.Customer service were very responsive, although the advice they gave was mostly a repeat of the app's troubleshooting page. They finally offered a replacement when it became clear to them the trainer was faulty, but then they rescinded this offer when it turned out I hadn't bought it from one of their approved sellers. I'm now left with an expensive piece of junk. Avoid!",2021,2021-05,1
60a5368bf9f4870b700879b2,5 stars: Excellent,US,2021-05-19 16:02:19+00:00,"Elvie’s customer service is the best!                                    Elvie’s customer service is the best! They respond quickly and solve any issues you have immediately. Unlike another pump company I am currently also dealing with, I didn’t get the run around.  Thank you for always being great!!",2021,2021-05,5
60a5342cf9f4870b700876b1,5 stars: Excellent,US,2021-05-19 15:52:12+00:00,Kind and helpful workers                                    Shudipta Was covert kind and helpful. They made sure to keep up contact with me and have me all the information I needed for my broken hub. I emailed Thursday and I got my replacement hun Monday. I’m so grateful for all the help I got.,2021,2021-05,5
60a525f8f9f4870a94a716b8,5 stars: Excellent,US,2021-05-19 14:51:36+00:00,They took care of me really well and…                                    They took care of me really well and replaced all my broken parts,2021,2021-05,5
60a5228ef9f4870a94a7124c,5 stars: Excellent,US,2021-05-19 14:37:02+00:00,Wonderful service!!,2021,2021-05,5
60a50ff6f9f4870b700846fd,5 stars: Excellent,US,2021-05-19 13:17:42+00:00,The person on the phone was great and…                                    The person on the phone was great and got the parts fast and easy.,2021,2021-05,5
60a4fce2f9f4870b70082f76,5 stars: Excellent,US,2021-05-19 11:56:18+00:00,Super fast response and resolution to…                                    Super fast response and resolution to my problem. A replacement part shipped quickly. Thank you!,2021,2021-05,5
60a4dea1f9f4870a94a6bc16,3 stars: Average,US,2021-05-19 09:47:13+00:00,"Replaced Hub                                    One of my pumps wasn’t working properly so I needed to call in for a replacement. Customer service emailed me with a test and questions. That was easy to follow. Repeat correspondence was mediocre. I emailed the serial number, and afterwards was asked for it again. I emailed my explanation for cleaning the pump, then was told warping happens when you clean it a different way - I had to reply again to say that’s not how I cleaned mine. It’s like customer service was not reading my emails. They first offered a replacement shield, which I knew wouldn’t work since I still used the shields with my other pump. After another email they finally sent me a new hub. It was just a couple days to get the new one. I wish it was easier to correspond with customer service. I also wish they could have thrown in something for the inconvenience. A $500 breast pump quits working Wyeth your at work and desperately need it! Spare shields or something would have been considerate.",2021,2021-05,3
60a43becf9f4870b7007b60e,1 star: Bad,US,2021-05-18 22:13:00+00:00,Not impressed                                    The associate on the phone did not address my concern or issue and was extremely hard to understand due to her accent.,2021,2021-05,1
60a437a7f9f4870a94a66737,5 stars: Excellent,US,2021-05-18 21:54:47+00:00,"Thank you                                    I was floored by how supportive your customer service is. They responded within 15 min or less with each correspondence, and had a new hub to me in less than 24 hours. Thank you for such and amazing product and support.",2021,2021-05,5
60a42de1f9f4870a94a660e7,3 stars: Average,US,2021-05-18 21:13:05+00:00,Not very happy with the customer…                                    Not very happy with the customer service when trying to receive a replacement for my pump that stopped working. Everyone was nice but can’t seem to get the replacement quickly. Still waiting. I’m an exclusive pumper so this has been a huge inconvenience,2021,2021-05,3
60a42713f9f4870a94a65bb7,5 stars: Excellent,US,2021-05-18 20:44:03+00:00,Hub sound issue                                    I had an issue with one of the hubs making a weird beeping noise. I emailed customer service and they were really quick with their response. They were able to send me new hubs in a timely manner. All customer service reps who corresponded to my email were kind and professional. They quick response time is such a convenience. Thank you for provided extraordinary customer service.,2021,2021-05,5
60a42547f9f4870b7007a6b6,5 stars: Excellent,US,2021-05-18 20:36:23+00:00,Quick easy customer service,2021,2021-05,5
60a419ccf9f4870b70079ba7,5 stars: Excellent,US,2021-05-18 19:47:24+00:00,Quick resolution of quality issue                                    I had an issue when sanitizing my new parts in the microwave. Customer service responded in 24 hours and offered to send me replacements. My replacements shipped quickly and arrived super fast. I appreciate the quick response for such an essential product.,2021,2021-05,5
60a40e51f9f4870b70078ef7,5 stars: Excellent,US,2021-05-18 18:58:25+00:00,Pump shutting down intermittently                                    My pump began shutting down immediately when I turned it on and hit the start button. It would occasionally work but only maybe once a week if that. I tried multiple troubleshooting tips and such but nothing worked. After contacting customer service and answering a bunch of questions they were able to send a replacement out as soon as I gave them my information. The shipping was very quick! So thankful for the replacement as these have become a very needed part of my every day routine.,2021,2021-05,5
60a3ffa9f9f4870b70077cb2,4 stars: Great,US,2021-05-18 17:55:53+00:00,"Awesome customer service                                    I purchased the Elvie double pump. For the first 2 weeks it was great besides the fact it would leak onto my bra when it was nowhere near full. After 2 weeks I wasn’t getting any milk. Turns out the breast shields were warped by the Medela sanitizer bags I was using. Then one pump just stopped working completely.All that being said, customer service has been AMAZING! They walked me through troubleshooting potential problems then replaced my shields and hub with no extra charge. They responded quickly and we’re incredibly helpful. I received both replacement boxes within just a few days and now both pumps are working great!!I now only sanitize with boiling water for a couple minutes so as to avoid any more issues.",2021,2021-05,4
60a3ff3ff9f4870a94a63001,5 stars: Excellent,US,2021-05-18 17:54:07+00:00,Awesome!                                    Very quick and helpful with the replacement hub I needed due to a charging issue.,2021,2021-05,5
60a3e833f9f4870b70075c3c,5 stars: Excellent,US,2021-05-18 16:15:47+00:00,"I am sooooooo impressed                                    I am sooooooo impressed about the Elvie customer service. When they say no hassle warranty, boy do they mean it! I submitted a warranty request and had my replacement in less than a week! I am so happy with this purchase. I was worried that I was SOL but cannot say enough that I am going to recommend Elvie to others based on my service experience. Side note: something I didn’t find available was information on whether Elvie would work on a large breasted woman and it does. This should be available. I am willing to offer a more robust review of that to help others make an informed decision if needed.",2021,2021-05,5
60a3e1b9f9f4870b7007537d,5 stars: Excellent,US,2021-05-18 15:48:09+00:00,Great customer service.,2021,2021-05,5
60a3d3abf9f4870b7007405f,5 stars: Excellent,US,2021-05-18 14:48:11+00:00,Very happy with my investment!                                    Very happy with my investment. The Elvie double pumps are portable and efficient. Customer service is excellent and very prompt if you need to reach ou to them.  I am looking forward to using them when I return to work next week.,2021,2021-05,5
60a3c936f9f4870b700731a9,4 stars: Great,US,2021-05-18 14:03:34+00:00,"I reached out to customer service…                                    I reached out to customer service regarding leakage with my pump. After some back and forth for two days, I was sent new bottle release rings, spouts, and valves. I had already troubleshooted using the elvie website and was still experiencing leakage, hence why I reached out to customer service. The individual that helped me was kind, but I felt like they made me retry everything I already had prior to replacing parts. While I understand the need to troubleshoot, I had already done that and provided proof of it prior to reaching out to customer service. It made me feel like they didn’t believe me. In the end, I was happy to be sent replacement parts which helped to resolve the issue. I just wish that it didn’t take so much back and forth to get my issue resolved.",2021,2021-05,4
60a3c541f9f4870b70072c07,5 stars: Excellent,US,2021-05-18 13:46:41+00:00,One of my pumps was high pitched…                                    One of my pumps was high pitched beeping and malfunctioning. I contacted customer support and they quickly resolved the issue and replaced my pump! The new pump works perfectly and I am so happy I chose Elvie!,2021,2021-05,5
60a3bf6bf9f4870a94a5d76e,5 stars: Excellent,US,2021-05-18 13:21:47+00:00,"Elvie Pump Replacement                                    My elvie pump broke on a saturday, I called on Monday, they tried to trouble shoot it but it was broken.  I had my new hub in hand by Friday!  They were very nice and helpful.  Thanks for the great customer service!",2021,2021-05,5
60a3baeef9f4870a94a5d0a9,5 stars: Excellent,US,2021-05-18 13:02:38+00:00,Fantastic quick responsive service                                    Fantastic quick responsive service. Thank you!!,2021,2021-05,5
60a3b6ddf9f4870a94a5cb21,1 star: Bad,GB,2021-05-18 12:45:17+00:00,"Great product, terrible customer service                                    My hub broke after 10 weeks and I was left without a pump for 5 days. The customer service was really bad and I was promised a pump would be sent the next day but this did not happen. I was on the phone to Elvie numerous times each day and sent many emails. It was very poor.The product itself is brilliant, it’s the best pump out there. It’s a shame the customer service let’s this company down.",2021,2021-05,1
60a3ac74f9f4870b70070a20,1 star: Bad,US,2021-05-18 12:00:52+00:00,"No returns based on customer satisfaction                                    The trainer product did not work for me.  It is egg shaped so without already tight pelvic muscles, it will just slip right out.  Customer service was polite and reiterated what the instructions said, lay on your back basically, which is the position for having a baby.  They would not take a return for reasons of customer satisfaction - how will they ever improve it without repercussions of customer sat.?  I found a different called Perifit with a different shape but the Elvie product was a waste of money.",2021,2021-05,1
60a2ce03f9f4870a94a53093,5 stars: Excellent,NL,2021-05-17 20:11:47+00:00,Fixed broken Elvie                                    My Elvie was broken and pauw I got a new one! Super service!,2021,2021-05,5
60a2b846f9f4870a94a518a4,5 stars: Excellent,CH,2021-05-17 18:39:02+00:00,"New Elvie sent very fast; NICE service                                    I ordered Elvie on a website in Switzerland and couldn't connect it with my Smarthphone. I read all informations on Elvie's website and did everything I could. Then I contacted the Elvie team and they sent me a new Elvie. Everything went very fast. VERY nice service, thank you very much. They are friendly and help you when you need. NICE job :-)",2021,2021-05,5
60a2b19df9f4870a94a51048,5 stars: Excellent,US,2021-05-17 18:10:37+00:00,Excellent product and even more…                                    Excellent product and even more excellent customer service (if that’s even possible!). I had an issue with one of my pumps where it wasn’t holding a charge and therefore I had to alternate using the one pump which was a pain... I decided to reach out to customer service and they expedited me a new hub—no questions asked. I will recommend this pump/company to everyone I know!,2021,2021-05,5
60a2a1bbf9f4870b7006476f,3 stars: Average,US,2021-05-17 17:02:51+00:00,"A lifesaver with limitations                                    The ease of using the website was good. Customer service is GREAT¡ My thoughts on the elvie pump are oxymoron. While the elvie pump is a major contributing factor as to why I was able to continue to pump, it has its limitations. The elvie pump does not empty the breast which means my body was not able to produce more than 18 ounces a day. Even with power pumping, pumping every 4 hours, staying hydrated, relaxed, eating & drinking herbs etc. The elvie parts need to be replaced often. The latch/suction when its new vs a bit used looses strength even with replacing parts.",2021,2021-05,3
60a29db9f9f4870a94a4f75a,5 stars: Excellent,US,2021-05-17 16:45:45+00:00,"I was having a few issues with my…                                    I was having a few issues with my elvies making noise and leaking. I contacted customer support and someone reached out to me right away (same day). Super helpful and knowledgeable with anything I asked or was confused about with my pumps. Showed proof of purchases and new products were sent to me with in a day. I’m so happy I made this purchase, it was well worth it.",2021,2021-05,5
60a29aa3f9f4870a94a4f36b,5 stars: Excellent,US,2021-05-17 16:32:35+00:00,Convenient and quick                                    I love my Elvies since I have 3 kids 3 & under and I’m a cosmetologist and don’t have much time for breaks! I had one hub stop working and customer service had a new one sent the next day. Shipping was quick and customer service was quick with replies.,2021,2021-05,5
60a2969ef9f4870b70063906,5 stars: Excellent,US,2021-05-17 16:15:26+00:00,Excellent customer service!!                                    I contacted Elvie because my pump stopped working. It wouldn’t charge and no lights came on at all. I contacted their support and they sent me a new hub in a few days! I’m so happy! I love their pump and not being attached to wires is so relieving! Their customer service is the best!,2021,2021-05,5
60a291faf9f4870b70063278,5 stars: Excellent,US,2021-05-17 15:55:38+00:00,Customer service was amazing in helping…                                    Customer service was amazing in helping me get a new piece since one broke!,2021,2021-05,5
60a28da7f9f4870a94a4e135,5 stars: Excellent,US,2021-05-17 15:37:11+00:00,Amazing!!                                    Amazing!!! Fast shipping!!!! Very easy to get it replace!!!!,2021,2021-05,5
60a28d95f9f4870a94a4e115,5 stars: Excellent,US,2021-05-17 15:36:53+00:00,"Incredible product and customer service                                    Incredible product and customer service. One pump stopped working and i followed the trouble shooting through the Elvie app, which determined I needed new breast shields and mine were warped. They immediately overnighted two sets of shields at no cost! Love my Elvie pumps they make pumping so much more convenient and save my sanity.",2021,2021-05,5
60a287c3f9f4870a94a4d8ac,5 stars: Excellent,US,2021-05-17 15:12:03+00:00,Very timely responses and overnight…                                    Very timely responses and overnight shipping for my replacement parts!,2021,2021-05,5
60a284daf9f4870a94a4d499,5 stars: Excellent,US,2021-05-17 14:59:38+00:00,Elvie was efficient in resolving my…                                    Elvie was efficient in resolving my issue and kind/easy to work with.,2021,2021-05,5
60a28391f9f4870b70061dd6,5 stars: Excellent,US,2021-05-17 14:54:09+00:00,Very helpful and quick!,2021,2021-05,5
60a28357f9f4870b70061d7d,5 stars: Excellent,US,2021-05-17 14:53:11+00:00,I emailed about having issues with my…                                    I emailed about having issues with my pump and it was quickly resolved. Parts I had to replace were sent out immediately for me and I was able to use my pump comfortably- so happy it was an easy fix!,2021,2021-05,5
60a27a30f9f4870b700610b1,5 stars: Excellent,US,2021-05-17 14:14:08+00:00,quick response and provided quick…                                    quick response and provided quick resolution,2021,2021-05,5
60a2786ff9f4870a94a4c37e,5 stars: Excellent,US,2021-05-17 14:06:39+00:00,Amazing and fast customer service,2021,2021-05,5
60a277d3f9f4870b70060d7d,1 star: Bad,US,2021-05-17 14:04:03+00:00,"Design Flaws                                    There are many things I like about the Elvie, but unfortunately, for the price, there are definitely some design flaws.  I reached out to Elvie customer service because I only used the pump about 5 times, and the outside of it was all black and stained from what I assume was my black tank top.  The pump now looks like a year old, and it's hardly been used.  I think that the product should have been designed better. Furthermore, they state that this is a wearable pump, but anytime I try to do anything remotely active (such as folding laundry or putting clothes on my child), the pump leaks all over the place.  How can something that is marketed as wearable so easily leak?  To me, the price does not reflect the quality, but it is better than having all these tubes attached to me and having to wear a handsfree pumping bra every time I pump.",2021,2021-05,1
60a26d88f9f4870a94a4b4c9,5 stars: Excellent,US,2021-05-17 13:20:08+00:00,One of my Elvie hubs completely died                                    One of my Elvie hubs completely died. Elvie gave me immediate assistance and responded amazingly. I received my replacement hub very fast. Great customer service.,2021,2021-05,5
60a26cfdf9f4870a94a4b412,5 stars: Excellent,US,2021-05-17 13:17:49+00:00,Always great customer service                                    Always great customer service. Hands down the best company I’ve ever dealt with. Thank you for baking your product and making things easy.,2021,2021-05,5
60a24366f9f4870b7005c291,5 stars: Excellent,GB,2021-05-17 10:20:22+00:00,"Excellent customer service                                    Excellent customer service via the phone, they replaced the faulty hub no questions asked and it was delivered the next day. Thank you!",2021,2021-05,5
60a23f04f9f4870a94a4723e,1 star: Bad,US,2021-05-17 10:01:40+00:00,I had trouble with the device I reached…                                    I had trouble with the device I reached out to a customer service representative they gave me the runaround I’ll ask to speak to their supervisor I also gave them the number they said they called my number which they really didn’t wrote back a different number that I originally gave them. Had to go through too many stuff just to give my product back. I wasn’t pleased at all what’s the device plus the customer service,2021,2021-05,1
60a23a45f9f4870b7005b70d,2 stars: Poor,US,2021-05-17 09:41:25+00:00,Very disappointed with Elvie                                    Very disappointed with Elvie - there’s very little suction on my pump to where I only get maybe an ounce each session when I usually get 8 oz + w spectra ... wasted $500 on a pump that I can’t use. Customer service answered quickly and sent me new flanges saying they were likely warped but I knew that wasn’t the case- which it wasn’t. Using the new ones made zero difference and it just doesn’t have suction.,2021,2021-05,2
60a233a2f9f4870a94a46485,4 stars: Great,GB,2021-05-17 09:13:06+00:00,"Elvie breast pump - great for convenience!                                    Product: as described. I bought one pump and the curve as well. Tend to get as much in the curve as in the pump depending on time of pumping / flow etc.  Not the strongest pump, but the convenience is clear - I pump in the car, or while feeding from other breast, or doing household chores, or even while grooming horses. I haven’t used the app as haven’t needed to, so can’t comment on that.Limitations: have to be careful not to bend over or it will spill. Need to use it exactly as described or there will be leakages / problems (all resolveable). One part did warp in the microwave steriliser (though I’m pretty sure this was user error!) and Elvie responded immediately with new part.Customer service: I bought from Amazon prime and it arrived the next day. When the part warped Elvie customer service responded quickly and politely on a Sunday and shipped a new part, which I received two days later - no hassle or cost. Given four stars as the pump itself is a little weaker than some of the plug-in competitors, but overall I would buy this again for the convenience!",2021,2021-05,4
60a21a41f9f4870b700595b6,5 stars: Excellent,US,2021-05-17 07:24:49+00:00,Wonderful customer service,2021,2021-05,5
60a1f561f9f4870a94a438e9,5 stars: Excellent,US,2021-05-17 04:47:29+00:00,Absolutely amazing!                                    Absolutely amazing!! My pump stopped working and they had replacements in the mail with 24 hrs. Them I goofed up and only sent one code do they only sent me one and again I contacted them sent them the other code and received the 2nd one with 24 hrs. Thank you for all you do for us nursing Mama's and for helping us keep our babies healthy!,2021,2021-05,5
60a1bedef9f4870a94a42eaa,5 stars: Excellent,US,2021-05-17 00:54:54+00:00,Love this product great customer…                                    Love this product great customer service and educated about products,2021,2021-05,5
60a1bcd4f9f4870b700578ad,5 stars: Excellent,US,2021-05-17 00:46:12+00:00,This pump is a game changer!                                    This pump is a game changer!! My daughter is in the NICU and I am pumping constantly. With Elvie I am able to work around my house and be productive while pumping. I like that the app keeps track of my milk supply and I can control the pumps with my phone. I received it as a gift and one of the hubs was not charging or turning on. I contacted customer service and within day I had a new hub!! Thank you so much for an excellent product that lets me be productive and active during this time.,2021,2021-05,5
60a1ae6cf9f4870b70057578,5 stars: Excellent,CA,2021-05-16 23:44:44+00:00,Veronica was very helpful and addressed…                                    Veronica was very helpful and addressed my issues promptly and clearly.,2021,2021-05,5
60a18a3ff9f4870b70056964,5 stars: Excellent,US,2021-05-16 21:10:23+00:00,"I got Elvie for my 2nd baby as I am…                                    I got Elvie for my 2nd baby as I am working 10 hours, and guess what this is the best decision I have made ever. It’s so discreet and silent. I mGetting more milk than my regular spectra. Just one issue it leaks sometimes. But there customer service is all good",2021,2021-05,5
60a189ecf9f4870a94a41ec9,5 stars: Excellent,US,2021-05-16 21:09:00+00:00,I’ve always had great service with elvie,2021,2021-05,5
60a17edaf9f4870b700562c8,5 stars: Excellent,US,2021-05-16 20:21:46+00:00,"Amazing customer service                                    The Elvie customer service is perhaps the best I have ever encountered. Instead of having to call an 1-800 number, I was able to state my issue with a simple message online. Then someone responded back very quickly. Once the problem was identified, customer service was able to resolve it with a replacement within 1 day. The entire process was seamless. As for the product itself, the design, ease of use, and technology of the Elvie is definitely the best in the market. Worth every penny.",2021,2021-05,5
60a15512f9f4870a94a3fa07,5 stars: Excellent,US,2021-05-16 17:23:30+00:00,"I purchased my pump from buybuybaby and…                                    I purchased my pump from buybuybaby and it would not charge or power on. I reached out to elvie and received prompt service. The agent gave some troubleshooting tips and then when that didn't work, she promptly sent out a replacement. Great service and I would purchase again despite the first hub not working.",2021,2021-05,5
60a154d8f9f4870b70054425,5 stars: Excellent,GB,2021-05-16 17:22:32+00:00,Helped me a lot and very quick and…                                    Helped me a lot and very quick and efficient customer service!,2021,2021-05,5
60a15237f9f4870b70054206,5 stars: Excellent,US,2021-05-16 17:11:19+00:00,"Such fast and great customer service                                    Such fast and great customer service, as always! And a life-changing product! Thank you, Elvie team!",2021,2021-05,5
60a14bf1f9f4870b70053cfe,1 star: Bad,GB,2021-05-16 16:44:33+00:00,"Both of my Elvie pump leak regularly                                    Both of my Elvie pump leak regularly. Customer service have suggested sitting still and upright in a chair when pumping, errr not the point of an Elvie is it! They have also told me that it could be due to sterilising and they no longer recommend hot sterilisation, which is not what they say on their website nor in the instructions booklet, I would have never bought it if I couldn't hot sterlise. This pump is advertised as easy and allows you to go about day to day tasks when in reality to use it you have to sit still in 1 spot (wipe clean floor recommended), then change your clothes and have a wash after it has leaked all over you, then go through the laborious process of cold sterilisation that most people thought had been left in the 1980's.",2021,2021-05,1
60a14708f9f4870a94a3ef0a,5 stars: Excellent,US,2021-05-16 16:23:36+00:00,"Best customer service!                                    Best customer service of any company I've ever experienced. They were incredibly understanding of my issue with the pump and sent me my replacement parts, with no problems.",2021,2021-05,5
60a13692f9f4870b70052c47,5 stars: Excellent,US,2021-05-16 15:13:22+00:00,Great customer service and turn around…                                    Great customer service and turn around when one of my pumps malfunctioned.  I received a replacement in 2 days. Very thankful for the customer service staff.,2021,2021-05,5
60a12348f9f4870a94a3d415,5 stars: Excellent,US,2021-05-16 13:51:04+00:00,"Elvie customer service was easy                                    Elvie customer service was easy, fast and extremely helpful. They quickness addressed my problem and offered helpful advice alongside the solution!",2021,2021-05,5
60a11e67f9f4870b70051ae1,5 stars: Excellent,MX,2021-05-16 13:30:15+00:00,Elvie’s products are amazing!                                    Elvie’s products are amazing and so is their customer support. I had a problem with one of my pumps and a few days after I received a new one. Nothing but good words for this company!,2021,2021-05,5
60a11c26f9f4870a94a3cf2e,5 stars: Excellent,US,2021-05-16 13:20:38+00:00,Customer service was fantastic and fast…                                    Customer service was fantastic and fast shipping!,2021,2021-05,5
60a11abef9f4870b7005183e,5 stars: Excellent,US,2021-05-16 13:14:38+00:00,"Responsive and helpful                                    Elvie was very responsive in helping me trouble shoot, the speed of sending a part replacement was super impressive. The pumps are an essential part of my day and they make sure they function at its best",2021,2021-05,5
60a118b2f9f4870b700516a8,5 stars: Excellent,US,2021-05-16 13:05:54+00:00,Love my pump and customer service is…                                    Love my pump and customer service is great!,2021,2021-05,5
60a111bcf9f4870b7005118f,5 stars: Excellent,US,2021-05-16 12:36:12+00:00,I love being able to use the Elvie…while being an ICU Nurse                                    I love being able to use the Elvie while at work. As an ICU Nurse it’s hard to remain on a pumping schedule let alone find enough time to pump multiple times during a 12 hour shift. The Elvie allows me to still stay at my patients side and still help out coworkers when needed. But the customer service is really what has sealed the deal for me.They made an already amazing product to be exceptional. Thank you!,2021,2021-05,5
60a09c1ef9f4870b7004cdea,5 stars: Excellent,US,2021-05-16 04:14:22+00:00,"Pump is great but suction pieces…                                    Pump is great but suction pieces started to ware off really fast, tried to contact company for replacement because it was sooner than 3mo, no one still hasn’t gotten back in contact with me .",2021,2021-05,5
60a08525f9f4870a94a380cf,5 stars: Excellent,US,2021-05-16 02:36:21+00:00,"Suction Issues                                    I started having suction issues with my Elvie pump 6 months into owning it. Elvie customer service helped me troubleshoot the issue AND sent me free replacement parts. The best part is, I was able to do it all online through my phone, and I didn’t have to call or stay on hold! It was wonderful!",2021,2021-05,5
60a06058f9f4870a94a37a2e,5 stars: Excellent,US,2021-05-15 23:59:20+00:00,Awesome customer service                                    Elvie representatives were always very helpful and prompt. Always recommend Elvie to all my friends and family. Worth purchasing especially with my busy schedule.  Can truly say only reason I have continued pumping has been because of Elvie. The awesome customer service is the cherry on top of an amazing product.,2021,2021-05,5
60a05500f9f4870a94a37764,5 stars: Excellent,US,2021-05-15 23:10:56+00:00,I needed a replacement part and they…                                    I needed a replacement part and they got it to me the next day!! Great service!,2021,2021-05,5
60a03459f9f4870a94a369df,5 stars: Excellent,US,2021-05-15 20:51:37+00:00,Always love the customer service                                    Always love the customer service experience. They are very helpful and so quick to remedy the situation! Huge reason why I love this company!,2021,2021-05,5
60a02fbef9f4870a94a36743,5 stars: Excellent,US,2021-05-15 20:31:58+00:00,My charger broke and they sent out 2…                                    My charger broke and they sent out 2 new ones with hardly any questions asked for free and I got them within 2 days. The most seem-less customer service experience I’ve ever had.,2021,2021-05,5
60a010aef9f4870b70049b58,5 stars: Excellent,US,2021-05-15 18:19:26+00:00,Helpful and Quick                                    Very helpful and fast with my Elvie replacement.,2021,2021-05,5
60a00b4bf9f4870a94a34d83,5 stars: Excellent,US,2021-05-15 17:56:27+00:00,"Customer service was outstanding                                    Customer service was outstanding. I had an issue, they trouble shot with me almost immediately on a Sunday! When we found my issue the reshipped the part immediately and it was at my door in a day!",2021,2021-05,5
60a005b0f9f4870b700492ca,5 stars: Excellent,US,2021-05-15 17:32:32+00:00,Quick replacement                                    Elvies weren’t working well and I was able to get replacements quickly to be able to continue pumping at work.,2021,2021-05,5
609ffbdbf9f4870b70048a18,5 stars: Excellent,US,2021-05-15 16:50:35+00:00,"Excellent Service!                                    Quick response, dealt with my problem and sent a replacement the same day! I received it within 36 hours of contacting customer service. Absolutely wonderful.",2021,2021-05,5
609ff32ff9f4870a94a33891,2 stars: Poor,US,2021-05-15 16:13:35+00:00,"Hassle with 21 mm flange                                    I contacted customer service due to needing a 21 mm flange size as the flanges in the box are too large. It is ridiculous that a $500 product does not include all appropriate sizes. It took several emails back and forth, but they eventually agreed to provide the smaller flanges free of charge. I am giving 2 stars because this is an issue that still needs to be addressed for all the other women who need the 21 mm flange. I wish Elvie would reconsider their approach to the flange sizes and figure out a way to get the appropriate sizes included with the initial purchase.",2021,2021-05,2
609ff052f9f4870b70047fb8,5 stars: Excellent,US,2021-05-15 16:01:22+00:00,The pumps are amazing                                    The pumps are amazing. Unfortunately one pump went out but they replaced it within a day! The customer service was also amazing. They made replacing my broken pump so easy.,2021,2021-05,5
609feaf1f9f4870b70047b06,5 stars: Excellent,US,2021-05-15 15:38:25+00:00,"Great customer service                                    My elvie wouldn't charge or turn on and customer service replied to my email super fast and I had a new one within a couple days. Great service, friendly and helpful!",2021,2021-05,5
609fe982f9f4870a94a32fdf,5 stars: Excellent,US,2021-05-15 15:32:18+00:00,SO GOOD                                    Holy cow I have never received this great of service! I didn’t even ask for a follow up email and the customer service rep made sure we had each other’s info to make sure things went as smooth as possible. I got my replacement products very fast. Thanks again!,2021,2021-05,5
609fe821f9f4870b70047892,5 stars: Excellent,US,2021-05-15 15:26:25+00:00,I had one of my two pumps completely…                                    I had one of my two pumps completely stop working and only after one month! But the customer service was outstanding and they helped me troubleshoot to see if I could get it working again and when it didn't they shipped one out very fast. They were very quick and responsive back to my emails and I really appreciated it because I needed my second pump back quick. Thank you!,2021,2021-05,5
609fe663f9f4870b700476ec,5 stars: Excellent,US,2021-05-15 15:18:59+00:00,The belt clip broke on one of my hubs                                    The belt clip broke on one of my hubs. They don’t sell those and were very nice to send me two extras which came the very next day.,2021,2021-05,5
609fd804f9f4870b700469bd,5 stars: Excellent,US,2021-05-15 14:17:40+00:00,Wonderful!!!                                    The elvie customer service was extremely fast and efficient. I was able to receive my new hub quicker than I thought possible. Thank you so much!,2021,2021-05,5
609fce23f9f4870b7004606d,2 stars: Poor,US,2021-05-15 13:35:31+00:00,"Not worth $500                                    I am unhappy with the double breast pump that I purchased and it’s continued ineffectiveness, despite replacements.I am VERY UNHAPPY that using the Elvie breast pump negatively impacted my milk supply.  I am unhappy with how inaccurate the Elvie app is. I feel that advertisements of this product were overestimating. And I’m unhappy with my dealings with your customer service department thus far. I have complied with your attempts to send me new parts in lieu of a refund of my money and have been left continuously unsatisfied. As a new mother I cannot afford to have wasted so much money and breastmilk for my newborn.",2021,2021-05,2
609fc915f9f4870a94a31172,5 stars: Excellent,US,2021-05-15 13:13:57+00:00,"Excellent customer service                                    My pump was making a high pitched noise after a few minutes of pumping. I contacted customer support and within one day they had replied, asked for some simple information and had sent me a new hub by the following week. Really appreciate their quick response time!",2021,2021-05,5
