id,star_rating,country,datetime,content,reviewYear,reviewYearMonth,rating
4eeec81e-b565-4d59-a95f-d13ed557473d,5 stars: Excellent,US,2021-05-17 15:12:03+00:00,Very timely responses and overnight…                                    Very timely responses and overnight shipping for my replacement parts!,2021,2021-05,5
7db42dce-db6b-465c-b21e-0fd1bf06df27,5 stars: Excellent,US,2021-05-17 14:59:38+00:00,Elvie was efficient in resolving my…                                    Elvie was efficient in resolving my issue and kind/easy to work with.,2021,2021-05,5
628036b5-96bf-474b-83fa-8553b2098945,5 stars: Excellent,US,2021-05-17 14:54:09+00:00,Very helpful and quick!,2021,2021-05,5
60bad79f-2554-481b-b019-4deedf76ecb0,5 stars: Excellent,US,2021-05-17 14:53:11+00:00,I emailed about having issues with my…                                    I emailed about having issues with my pump and it was quickly resolved. Parts I had to replace were sent out immediately for me and I was able to use my pump comfortably- so happy it was an easy fix!,2021,2021-05,5
13ed2ec7-5c07-4dfb-9787-bdd223368488,5 stars: Excellent,US,2021-05-17 14:14:08+00:00,quick response and provided quick…                                    quick response and provided quick resolution,2021,2021-05,5
1d71fe70-988f-4f95-a40a-2c444559e7ce,5 stars: Excellent,US,2021-05-17 14:06:39+00:00,Amazing and fast customer service,2021,2021-05,5
8df460c1-8ac7-4bec-b55b-7ca1cdd6b6c9,1 star: Bad,US,2021-05-17 14:04:03+00:00,"Design Flaws                                    There are many things I like about the Elvie, but unfortunately, for the price, there are definitely some design flaws.  I reached out to Elvie customer service because I only used the pump about 5 times, and the outside of it was all black and stained from what I assume was my black tank top.  The pump now looks like a year old, and it's hardly been used.  I think that the product should have been designed better. Furthermore, they state that this is a wearable pump, but anytime I try to do anything remotely active (such as folding laundry or putting clothes on my child), the pump leaks all over the place.  How can something that is marketed as wearable so easily leak?  To me, the price does not reflect the quality, but it is better than having all these tubes attached to me and having to wear a handsfree pumping bra every time I pump.",2021,2021-05,1
ec9d31da-b76e-4bb1-aa5f-35046c086dd9,5 stars: Excellent,US,2021-05-17 13:20:08+00:00,One of my Elvie hubs completely died                                    One of my Elvie hubs completely died. Elvie gave me immediate assistance and responded amazingly. I received my replacement hub very fast. Great customer service.,2021,2021-05,5
55470dfb-908e-4194-b6f8-c6ca6268c498,5 stars: Excellent,US,2021-05-17 13:17:49+00:00,Always great customer service                                    Always great customer service. Hands down the best company I’ve ever dealt with. Thank you for baking your product and making things easy.,2021,2021-05,5
6d16cfa6-078e-4ff7-9918-929a0d77a4a7,5 stars: Excellent,GB,2021-05-17 10:20:22+00:00,"Excellent customer service                                    Excellent customer service via the phone, they replaced the faulty hub no questions asked and it was delivered the next day. Thank you!",2021,2021-05,5
637eba9f-5c7d-4b9c-a90c-b7e82eedf3dc,1 star: Bad,US,2021-05-17 10:01:40+00:00,I had trouble with the device I reached…                                    I had trouble with the device I reached out to a customer service representative they gave me the runaround I’ll ask to speak to their supervisor I also gave them the number they said they called my number which they really didn’t wrote back a different number that I originally gave them. Had to go through too many stuff just to give my product back. I wasn’t pleased at all what’s the device plus the customer service,2021,2021-05,1
d3a7f7a5-f788-4cbf-8826-e498eb40abc4,2 stars: Poor,US,2021-05-17 09:41:25+00:00,Very disappointed with Elvie                                    Very disappointed with Elvie - there’s very little suction on my pump to where I only get maybe an ounce each session when I usually get 8 oz + w spectra ... wasted $500 on a pump that I can’t use. Customer service answered quickly and sent me new flanges saying they were likely warped but I knew that wasn’t the case- which it wasn’t. Using the new ones made zero difference and it just doesn’t have suction.,2021,2021-05,2
4aed6a7d-d494-4f7b-b31b-1aeb46e4ca27,4 stars: Great,GB,2021-05-17 09:13:06+00:00,"Elvie breast pump - great for convenience!                                    Product: as described. I bought one pump and the curve as well. Tend to get as much in the curve as in the pump depending on time of pumping / flow etc.  Not the strongest pump, but the convenience is clear - I pump in the car, or while feeding from other breast, or doing household chores, or even while grooming horses. I haven’t used the app as haven’t needed to, so can’t comment on that.Limitations: have to be careful not to bend over or it will spill. Need to use it exactly as described or there will be leakages / problems (all resolveable). One part did warp in the microwave steriliser (though I’m pretty sure this was user error!) and Elvie responded immediately with new part.Customer service: I bought from Amazon prime and it arrived the next day. When the part warped Elvie customer service responded quickly and politely on a Sunday and shipped a new part, which I received two days later - no hassle or cost. Given four stars as the pump itself is a little weaker than some of the plug-in competitors, but overall I would buy this again for the convenience!",2021,2021-05,4
81f68422-c0ac-42f2-9b38-40979c7931cf,5 stars: Excellent,US,2021-05-17 07:24:49+00:00,Wonderful customer service,2021,2021-05,5
a36e534b-ee0f-4b9a-ad80-02832ede9a0f,5 stars: Excellent,US,2021-05-17 04:47:29+00:00,Absolutely amazing!                                    Absolutely amazing!! My pump stopped working and they had replacements in the mail with 24 hrs. Them I goofed up and only sent one code do they only sent me one and again I contacted them sent them the other code and received the 2nd one with 24 hrs. Thank you for all you do for us nursing Mama's and for helping us keep our babies healthy!,2021,2021-05,5
426d0459-0cb0-4694-94a6-de7619290ce5,5 stars: Excellent,US,2021-05-17 00:54:54+00:00,Love this product great customer…                                    Love this product great customer service and educated about products,2021,2021-05,5
3544fa31-2aa1-459c-a341-88be20f875ad,5 stars: Excellent,US,2021-05-17 00:46:12+00:00,This pump is a game changer!                                    This pump is a game changer!! My daughter is in the NICU and I am pumping constantly. With Elvie I am able to work around my house and be productive while pumping. I like that the app keeps track of my milk supply and I can control the pumps with my phone. I received it as a gift and one of the hubs was not charging or turning on. I contacted customer service and within day I had a new hub!! Thank you so much for an excellent product that lets me be productive and active during this time.,2021,2021-05,5
61cd3b54-ec4c-45c8-a26f-856b72f06d57,5 stars: Excellent,CA,2021-05-16 23:44:44+00:00,Veronica was very helpful and addressed…                                    Veronica was very helpful and addressed my issues promptly and clearly.,2021,2021-05,5
e9ca6a7f-9706-4dde-8645-dcf3c320ede7,5 stars: Excellent,US,2021-05-16 21:10:23+00:00,"I got Elvie for my 2nd baby as I am…                                    I got Elvie for my 2nd baby as I am working 10 hours, and guess what this is the best decision I have made ever. It’s so discreet and silent. I mGetting more milk than my regular spectra. Just one issue it leaks sometimes. But there customer service is all good",2021,2021-05,5
116e1d85-32fe-4477-9b07-ce073d9015bd,5 stars: Excellent,US,2021-05-16 21:09:00+00:00,I’ve always had great service with elvie,2021,2021-05,5
14153567-825f-4a51-a911-fbe3fa5969d3,5 stars: Excellent,US,2021-05-16 20:21:46+00:00,"Amazing customer service                                    The Elvie customer service is perhaps the best I have ever encountered. Instead of having to call an 1-800 number, I was able to state my issue with a simple message online. Then someone responded back very quickly. Once the problem was identified, customer service was able to resolve it with a replacement within 1 day. The entire process was seamless. As for the product itself, the design, ease of use, and technology of the Elvie is definitely the best in the market. Worth every penny.",2021,2021-05,5
44543f51-3863-41b9-8640-2861a62220c4,5 stars: Excellent,US,2021-05-16 17:23:30+00:00,"I purchased my pump from buybuybaby and…                                    I purchased my pump from buybuybaby and it would not charge or power on. I reached out to elvie and received prompt service. The agent gave some troubleshooting tips and then when that didn't work, she promptly sent out a replacement. Great service and I would purchase again despite the first hub not working.",2021,2021-05,5
6d760fde-a8f6-446c-84dc-417e14fd3f37,5 stars: Excellent,GB,2021-05-16 17:22:32+00:00,Helped me a lot and very quick and…                                    Helped me a lot and very quick and efficient customer service!,2021,2021-05,5
8db9e86f-47b3-49b2-b422-054acbf4ba5e,5 stars: Excellent,US,2021-05-16 17:11:19+00:00,"Such fast and great customer service                                    Such fast and great customer service, as always! And a life-changing product! Thank you, Elvie team!",2021,2021-05,5
17d6c3c9-51ed-4034-98e1-398c20b91807,1 star: Bad,GB,2021-05-16 16:44:33+00:00,"Both of my Elvie pump leak regularly                                    Both of my Elvie pump leak regularly. Customer service have suggested sitting still and upright in a chair when pumping, errr not the point of an Elvie is it! They have also told me that it could be due to sterilising and they no longer recommend hot sterilisation, which is not what they say on their website nor in the instructions booklet, I would have never bought it if I couldn't hot sterlise. This pump is advertised as easy and allows you to go about day to day tasks when in reality to use it you have to sit still in 1 spot (wipe clean floor recommended), then change your clothes and have a wash after it has leaked all over you, then go through the laborious process of cold sterilisation that most people thought had been left in the 1980's.",2021,2021-05,1
f4bc3e96-3cc3-4710-8612-1a2f605760a3,5 stars: Excellent,US,2021-05-16 16:23:36+00:00,"Best customer service!                                    Best customer service of any company I've ever experienced. They were incredibly understanding of my issue with the pump and sent me my replacement parts, with no problems.",2021,2021-05,5
c5705c49-dc17-4077-9a79-06369f8a3336,5 stars: Excellent,US,2021-05-16 15:13:22+00:00,Great customer service and turn around…                                    Great customer service and turn around when one of my pumps malfunctioned.  I received a replacement in 2 days. Very thankful for the customer service staff.,2021,2021-05,5
61654570-f353-41a0-90d2-8983068cef09,5 stars: Excellent,US,2021-05-16 13:51:04+00:00,"Elvie customer service was easy                                    Elvie customer service was easy, fast and extremely helpful. They quickness addressed my problem and offered helpful advice alongside the solution!",2021,2021-05,5
7d6ce9f8-d4af-4325-91f3-f0799de00a90,5 stars: Excellent,MX,2021-05-16 13:30:15+00:00,Elvie’s products are amazing!                                    Elvie’s products are amazing and so is their customer support. I had a problem with one of my pumps and a few days after I received a new one. Nothing but good words for this company!,2021,2021-05,5
8a8e1506-171d-4aef-a01a-583b2afb4860,5 stars: Excellent,US,2021-05-16 13:20:38+00:00,Customer service was fantastic and fast…                                    Customer service was fantastic and fast shipping!,2021,2021-05,5
9b1c0995-aa04-47f3-a586-7d74deedb734,5 stars: Excellent,US,2021-05-16 13:14:38+00:00,"Responsive and helpful                                    Elvie was very responsive in helping me trouble shoot, the speed of sending a part replacement was super impressive. The pumps are an essential part of my day and they make sure they function at its best",2021,2021-05,5
4c23a031-7941-49b7-9bd8-717b0f48d951,5 stars: Excellent,US,2021-05-16 13:05:54+00:00,Love my pump and customer service is…                                    Love my pump and customer service is great!,2021,2021-05,5
682a68ee-3c65-4691-a7e0-b2c82f927a51,5 stars: Excellent,US,2021-05-16 12:36:12+00:00,I love being able to use the Elvie…while being an ICU Nurse                                    I love being able to use the Elvie while at work. As an ICU Nurse it’s hard to remain on a pumping schedule let alone find enough time to pump multiple times during a 12 hour shift. The Elvie allows me to still stay at my patients side and still help out coworkers when needed. But the customer service is really what has sealed the deal for me.They made an already amazing product to be exceptional. Thank you!,2021,2021-05,5
e1268e04-8698-4e76-a9cc-65ad10a9d3cb,5 stars: Excellent,US,2021-05-16 04:14:22+00:00,"Pump is great but suction pieces…                                    Pump is great but suction pieces started to ware off really fast, tried to contact company for replacement because it was sooner than 3mo, no one still hasn’t gotten back in contact with me .",2021,2021-05,5
ba8a35ac-f599-41f7-97fa-feb78eeaa77c,5 stars: Excellent,US,2021-05-16 02:36:21+00:00,"Suction Issues                                    I started having suction issues with my Elvie pump 6 months into owning it. Elvie customer service helped me troubleshoot the issue AND sent me free replacement parts. The best part is, I was able to do it all online through my phone, and I didn’t have to call or stay on hold! It was wonderful!",2021,2021-05,5
a274afdb-1121-4d80-bec0-3398c6add5d5,5 stars: Excellent,US,2021-05-15 23:59:20+00:00,Awesome customer service                                    Elvie representatives were always very helpful and prompt. Always recommend Elvie to all my friends and family. Worth purchasing especially with my busy schedule.  Can truly say only reason I have continued pumping has been because of Elvie. The awesome customer service is the cherry on top of an amazing product.,2021,2021-05,5
68f105c4-bff3-43ad-a3e4-0cdeef926982,5 stars: Excellent,US,2021-05-15 23:10:56+00:00,I needed a replacement part and they…                                    I needed a replacement part and they got it to me the next day!! Great service!,2021,2021-05,5
1af7bf44-8b9e-49a2-9667-de641fc501a3,5 stars: Excellent,US,2021-05-15 20:51:37+00:00,Always love the customer service                                    Always love the customer service experience. They are very helpful and so quick to remedy the situation! Huge reason why I love this company!,2021,2021-05,5
c2b0d48a-6e0a-4856-8f0f-84a5df69cd9b,5 stars: Excellent,US,2021-05-15 20:31:58+00:00,My charger broke and they sent out 2…                                    My charger broke and they sent out 2 new ones with hardly any questions asked for free and I got them within 2 days. The most seem-less customer service experience I’ve ever had.,2021,2021-05,5
33cb29e8-2b6a-426c-a990-7f1633b00df0,5 stars: Excellent,US,2021-05-15 18:19:26+00:00,Helpful and Quick                                    Very helpful and fast with my Elvie replacement.,2021,2021-05,5
31741fcb-af57-4970-be11-f0bcaff6d545,5 stars: Excellent,US,2021-05-15 17:56:27+00:00,"Customer service was outstanding                                    Customer service was outstanding. I had an issue, they trouble shot with me almost immediately on a Sunday! When we found my issue the reshipped the part immediately and it was at my door in a day!",2021,2021-05,5
661e2fd5-d2f4-4063-89ba-8da504ad70e0,5 stars: Excellent,US,2021-05-15 17:32:32+00:00,Quick replacement                                    Elvies weren’t working well and I was able to get replacements quickly to be able to continue pumping at work.,2021,2021-05,5
998d12a4-579c-4580-9c76-178ab2e7f993,5 stars: Excellent,US,2021-05-15 16:50:35+00:00,"Excellent Service!                                    Quick response, dealt with my problem and sent a replacement the same day! I received it within 36 hours of contacting customer service. Absolutely wonderful.",2021,2021-05,5
96d12675-e9c9-43d5-b351-b95ec92f9453,2 stars: Poor,US,2021-05-15 16:13:35+00:00,"Hassle with 21 mm flange                                    I contacted customer service due to needing a 21 mm flange size as the flanges in the box are too large. It is ridiculous that a $500 product does not include all appropriate sizes. It took several emails back and forth, but they eventually agreed to provide the smaller flanges free of charge. I am giving 2 stars because this is an issue that still needs to be addressed for all the other women who need the 21 mm flange. I wish Elvie would reconsider their approach to the flange sizes and figure out a way to get the appropriate sizes included with the initial purchase.",2021,2021-05,2
a90b33cd-df23-4c2e-97cd-6ff330c26e01,5 stars: Excellent,US,2021-05-15 16:01:22+00:00,The pumps are amazing                                    The pumps are amazing. Unfortunately one pump went out but they replaced it within a day! The customer service was also amazing. They made replacing my broken pump so easy.,2021,2021-05,5
14f1c470-c7c0-42ea-adb4-42089a18c5ec,5 stars: Excellent,US,2021-05-15 15:38:25+00:00,"Great customer service                                    My elvie wouldn't charge or turn on and customer service replied to my email super fast and I had a new one within a couple days. Great service, friendly and helpful!",2021,2021-05,5
c2fa15f2-d222-4e30-b02a-f6d3ce38e3d9,5 stars: Excellent,US,2021-05-15 15:32:18+00:00,SO GOOD                                    Holy cow I have never received this great of service! I didn’t even ask for a follow up email and the customer service rep made sure we had each other’s info to make sure things went as smooth as possible. I got my replacement products very fast. Thanks again!,2021,2021-05,5
6de94cef-c154-44e9-a542-af4bfea3c548,5 stars: Excellent,US,2021-05-15 15:26:25+00:00,I had one of my two pumps completely…                                    I had one of my two pumps completely stop working and only after one month! But the customer service was outstanding and they helped me troubleshoot to see if I could get it working again and when it didn't they shipped one out very fast. They were very quick and responsive back to my emails and I really appreciated it because I needed my second pump back quick. Thank you!,2021,2021-05,5
ca83dc08-e4b0-4b16-b214-c36f90f54dc3,5 stars: Excellent,US,2021-05-15 15:18:59+00:00,The belt clip broke on one of my hubs                                    The belt clip broke on one of my hubs. They don’t sell those and were very nice to send me two extras which came the very next day.,2021,2021-05,5
1cc5184b-e459-46cd-9bf3-78097cdc4716,5 stars: Excellent,US,2021-05-15 14:17:40+00:00,Wonderful!!!                                    The elvie customer service was extremely fast and efficient. I was able to receive my new hub quicker than I thought possible. Thank you so much!,2021,2021-05,5
306b6015-bab0-41be-b382-d36f6b32e748,2 stars: Poor,US,2021-05-15 13:35:31+00:00,"Not worth $500                                    I am unhappy with the double breast pump that I purchased and it’s continued ineffectiveness, despite replacements.I am VERY UNHAPPY that using the Elvie breast pump negatively impacted my milk supply.  I am unhappy with how inaccurate the Elvie app is. I feel that advertisements of this product were overestimating. And I’m unhappy with my dealings with your customer service department thus far. I have complied with your attempts to send me new parts in lieu of a refund of my money and have been left continuously unsatisfied. As a new mother I cannot afford to have wasted so much money and breastmilk for my newborn.",2021,2021-05,2
77eba87e-676e-415e-af47-96f4da189887,5 stars: Excellent,US,2021-05-15 13:13:57+00:00,"Excellent customer service                                    My pump was making a high pitched noise after a few minutes of pumping. I contacted customer support and within one day they had replied, asked for some simple information and had sent me a new hub by the following week. Really appreciate their quick response time!",2021,2021-05,5
b7219dde-37ce-4e42-b8d7-448c45f6889b,4 stars: Great,CA,2021-05-15 13:04:11+00:00,"I was disappointed that I was not able…                                    I was disappointed that I was not able to have the Elvie pump delivered in Canada. I attempted to order it to the UK as I have family there. However, because my billing address was different from the shipping address, the order could not be completed.I went on to order it from Amazon but was a bit frustrated to not be able to order from Elvie directly. I contacted customer service numerous times to try to figure out why the order didn’t go through. The individuals I spoke to were very helpful.Update: I’ve been using my Elvie pump for a few weeks. I love that it’s wireless and easy to use. A couple features on it could be better. The sensor is quite inaccurate. The pump is supposed to automatically stop pumping when the bottles are full but I find if I wait until then, they tend to leak. When pouring milk out of the bottles using the spout, there are leaks as well. Small issues but not great considering the price of the pump.Updated again (June 2021)- best customer service ever! I got in touch with Elvie and they sent me brand new pumps and spouts to address the leaking and challenges with the sensor. So far so good on the new ones. Very pleased with my purchase!",2021,2021-05,4
a246a9e9-1418-4a27-83dc-3dbc96af1e2f,5 stars: Excellent,US,2021-05-15 12:47:16+00:00,My elvie hub started making a high…                                    My elvie hub started making a high pitched noise. It was super easy to submit a customer service request via email and I received a respond within 2 hrs of my email being sent. Great customer service. I received my replacement hub within days of providing the required documentation requested.,2021,2021-05,5
16eaf065-7c22-4699-9cbb-5006b8898128,5 stars: Excellent,IE,2021-05-15 07:26:10+00:00,Super understanding and issue solving…                                    Super understanding and issue solving team. Fantastic product I couldn’t have been on this journey as consistently  as I have without such a reliable product. Thanks elvie team.,2021,2021-05,5
bfb0366c-cf4c-4b69-bb6a-2c0435b2ce0f,5 stars: Excellent,GB,2021-05-15 04:18:13+00:00,"I found out about Elvie from my NCT…                                    I found out about Elvie from my NCT members group and decided to invest in a breast pump as I was exclusively pumping for my baby.  At first I was very apprehensive because of the price,  but having done enough research and comparison with the Willow which is another 3rd generation pump,  I felt Elvie met my needs and was far more an economical buy. What drew me towards Elvie was a lot of good talk about their customer service.  Once I bought it,  I was very impressed with their design and ease with which you can pump. My milk supply went up as I was able to pump more frequently,  while looking after my baby,  even while feeding my baby,  when I was socialising whether that was at home or at a restaurant and even while driving. The suction is very gentle yet strong enough to extract the milk at a fast pace. I then had a slight issue with suction at one point as it was due to my breast shield - I contacted Elvie and in no time they shipped me a new shield. After using the Hub for a couple of months,  I had a slight issue with the suction again and in no time Elvie sent me a replacement Hub. Not to say that the products are always faulty.  I think mine was a one off case,  and was resolved very effeciently by this customer care team. Their customer service is great. They will be in touch with you via email to check if you have any other issues.  All in all,  a fantastic product and excellent service. I would highly recommend as it is totally worth the price.",2021,2021-05,5
c87c996b-d6ec-4b61-a462-5da328d4f011,3 stars: Average,US,2021-05-14 21:48:40+00:00,I would have rather returned these…                                    I would have rather returned these pumps. They still leak after the replacement pieces came. The front is very sensitive and if I move then it leaks out. Not worth my money and not at all helpful for what I needed them for. I needed to be able to move with them on but I can’t since I waste milk if I do. The button should be harder to press and not so far out. I’d even pay a fee to return them. Just because they really are just such a waste of money.,2021,2021-05,3
d71119e7-b2a1-4443-af15-3c9dc9d6f5d2,5 stars: Excellent,US,2021-05-14 20:42:25+00:00,I really appreciate Elvie’s customer                                    I really appreciate Elvie’s customer service. They were very responsive and helpful with my issue. My flange was warped and told them about problem and they had the replacement shipped overnight. They also gave me tips on how to sanitize it without damaging it. I feel that they truly care about their pumping mamas! Will recommend and excellent customer service. Love my Elvie pumps too!,2021,2021-05,5
469c2647-6b67-4f6a-b87e-502087882744,5 stars: Excellent,GB,2021-05-14 20:37:05+00:00,"Fantastic and speedy resolution to a problem.                                    I started having issues with my pump that I'd had less than 6months. After becoming frustrated with the issues one evening, I filled in the contact form on the website one evening explaining my situation. The customer service I received couldn't have been better! Within a couple of days of me first reporting the issue, I had received a replacement item. The customer service agent was friendly, polite and helpful and I was really impressed with the speed at which my complaint was resolved.",2021,2021-05,5
59ee579e-d8e6-4d21-ac09-106c9895dbe2,5 stars: Excellent,US,2021-05-14 17:44:43+00:00,I needed a new release cap and reached…                                    I needed a new release cap and reached out to you guys! The rep who helped me was so kind and it was shipped to me and here in about 2 days! Thank you so much. I can count on you guys,2021,2021-05,5
e2eb343f-b264-422d-b72d-4b7f2029c7a4,5 stars: Excellent,GB,2021-05-14 17:04:53+00:00,"Great service                                    Great service. Prompt, thorough and efficient. Friendly manner.",2021,2021-05,5
4996cef3-c551-41dc-8ea9-64014f4ee00c,3 stars: Average,US,2021-05-14 16:54:28+00:00,"My hub needed to be replaced and I…                                    My hub needed to be replaced and I someone on Saturday morning who said it would be sent right out. I did not receive it until Wednesday. It was very inconvenient to go that long without a pump. I received bottles as well which came the day prior, which shows that the hub could have gotten to me sooner.",2021,2021-05,3
040b5315-33f7-4fbc-af0f-d200a92453d8,5 stars: Excellent,US,2021-05-14 14:43:37+00:00,Such great customer service                                    Such great customer service. I was having trouble with my hub and it was replaced immediately with no fuss!,2021,2021-05,5
1c10bb0d-3cd4-4e67-a427-d9bfbf0af2a2,5 stars: Excellent,GB,2021-05-14 14:05:23+00:00,Excellent customer service!,2021,2021-05,5
5c6ecbb8-8561-4ee2-be65-1c163ac64ca4,5 stars: Excellent,US,2021-05-14 13:50:56+00:00,Amazing customer service,2021,2021-05,5
98424091-be2e-4944-838b-f85308eb56ef,1 star: Bad,US,2021-05-14 10:35:52+00:00,"This is my second set of pumps the…                                    This is my second set of pumps the first set of them quit charging and the other one the suction completely went out even after I bought all of the additional parts they suggested. they sent a replacement, which still they didnt hold much of a charge so my mother gifted me with another set so I could alternate pumps because the charging on these things don’t last very long and I work a lot of overtime so not even three months later both of my pumps are not charging and they will not replace them because I can’t find my proof of purchase even though they know these are faulty and that the pumps have issues with charging! I will send my old pumps back to you guys! They are of no use to me the light won’t even come on! My mother is elderly and buys everything the old-school way but even though I tell her 1 million times to hold onto her receipts she never manages to keep them. I asked her if she paid with her credit card so we could pull up her bank statement and she said she used cash which isn’t surprising because she always does. She even called the store where she purchased them from and they said they can’t pull the receipt from that long ago so now I’m stuck",2021,2021-05,1
e850b184-a773-494e-b7ed-4a5768769935,5 stars: Excellent,US,2021-05-14 02:05:18+00:00,Always had THE BEST customer service…                                    Always had THE BEST customer service from Elvie no matter what the issue has been. Super quick responses and resolutions that left me super happy.,2021,2021-05,5
d4fadc65-8ec1-4fce-8843-46ad91e06c67,5 stars: Excellent,US,2021-05-13 19:22:56+00:00,They responded to my questions quickly…                                    They responded to my questions quickly and sent me a replacement unit right away. It was incredibly easy and I feel like the quality and cost of the pumps are backed up with A+ customer service. The only weird bit was that each email came from a different person so it was a little odd to respond or find the proper email to reply to!,2021,2021-05,5
7a95e6cc-c330-4452-81b5-5594a1dbd4f2,3 stars: Average,US,2021-05-13 17:42:25+00:00,I asked for advice on sizing and was…                                    I asked for advice on sizing and was sent the standard sizing chart available on the website. I would have hoped customer service was more knowledgeable and had something to add rather than giving me information I was able to access myself. Will not be buying an elvie pump.,2021,2021-05,3
3675b3b3-c01a-4a17-a467-31b29dd29e16,1 star: Bad,US,2021-05-13 15:16:28+00:00,"Poor Customer Service and a Pump that doesn't work for me                                    I had a problem with the fit of the Elvie. Customer Service did not offer a reasonable solution to my problem, and it was also clear that they had not carefully attended to the nuances of my specific issue. Now I'm stuck with a $500 pump (and close to $100 in accessories) that does not work for me.",2021,2021-05,1
c1c85a4b-3912-4794-8431-5fcf15080897,5 stars: Excellent,US,2021-05-13 14:59:15+00:00,Thank you for being able to ship my…                                    Thank you for being able to ship my supplies quickly! It makes a huge difference in keeping my supply going as I contiune my journey pumping.,2021,2021-05,5
68ade47b-89d7-45fc-9b11-f319d8412341,5 stars: Excellent,GB,2021-05-13 14:34:55+00:00,Perfect Service!                                    Perfect Service!My Elvie pump starting making a funny noise so I went onto their website and followed the troubleshooting questions. Unfortunately this did not resolve the issue so I contacted Elvie via their website. I was worried I would fork out for another pump however they responded very quickly and after some questions etc they confirmed they would be sending me a replacement pump. The pump arrived within 2 days. Honestly a pleasure to deal with and absolutely 5* service. Thank you,2021,2021-05,5
1a7f1d0f-9f6f-4126-aeb1-ac7e8d9caa2a,5 stars: Excellent,US,2021-05-13 14:13:02+00:00,Customer service was great!                                    Customer service was great!! I was having trouble with the seals. Quick response and sent replacements out quickly!,2021,2021-05,5
3c40ad16-8f5a-42b5-8792-2f1abb50a3c2,1 star: Bad,US,2021-05-13 13:58:25+00:00,I was disappointed that if the flange…                                    I was disappointed that if the flange size you need isn’t included in the pump package you need to purchase one and they don’t even make one with the size I need. Will be returning and going with another pump that has a better size range for their product. It would be so helpful if you could have the option of choosing the shield size you need instead of just offering a stock one size fits all,2021,2021-05,1
bff0f696-e6de-4b1c-91a3-1d67b13dc96d,5 stars: Excellent,US,2021-05-13 13:10:51+00:00,"I am in love with my elvie pumps                                    I am in love with my elvie pumps! I exclusively pumped with my first child with a standard wall plug in pump and could barely make it to six months. With the elvie pumps I am able to participate in family life even while I’m pumping. They have completely changed life with a new baby. In addition I’m amazed by the customer service. My pump stopped charging about five months in and within 30 minutes of reaching out (on a Saturday at 7 am) my issue was addressed and a new hub was sent. If you are on the fence about this investment, DO IT!! I can’t express how amazing these pumps and the customer service are.",2021,2021-05,5
62e94fba-eff9-4110-a540-9d261f4f8c46,5 stars: Excellent,US,2021-05-13 12:48:37+00:00,"Great customer service                                    Great customer service, very responsive and helpful!",2021,2021-05,5
e9f20c98-9da6-4e6b-9e8d-563d6da815f7,5 stars: Excellent,US,2021-05-13 12:47:19+00:00,Great costumer service!                                    I had a pump that stopped working over the weekend. I emailed late Saturday night about troubleshooting support and got a response before I even woke up Sunday morning. It was determined I needed a replacement and it was shipped to me at no cost with very little information needed from me. I received it on Wednesday of the same week. Extremely quick and helpful costumer service! Makes me so glad I chose elvie over other pumps.,2021,2021-05,5
1d2ad8c5-d063-4b0e-bad7-1a10ca448b0f,5 stars: Excellent,US,2021-05-13 12:09:53+00:00,Elvie’s customer service was amazing                                    Elvie’s customer service was amazing. They emailed me back within minutes about my issue. They wakes me through easy to follow troubleshooting steps so they could figure out the exact problem. They mailed me replacements parts within days. Amazing service.,2021,2021-05,5
6a6c6f7e-44d7-4b8c-ab8f-0890bef30421,5 stars: Excellent,BE,2021-05-13 07:20:05+00:00,Friendly and quick customer service                                    My hub was making a beeping sound when pumping. I contacted customer service with my problem. They quickly helped me and sent me a new one. Now I'm back on track pumping without beeping!,2021,2021-05,5
4e0100d0-6d98-4b6f-9d00-7e85f09e5a20,5 stars: Excellent,US,2021-05-13 04:03:05+00:00,Great customer service replied very…                                    Great customer service replied very fast and issued has been resolved within a couple of days,2021,2021-05,5
fae52398-b7f9-45ff-ace4-4d8193a9475e,5 stars: Excellent,GB,2021-05-13 02:55:07+00:00,rapid part replacement                                    I needed a replacement part for my Elvie pump. After emailing to report the problem (during a 4am feed) I received a reply a few hours later to say that a replacement part was already in the post. Very friendly and effective staff!,2021,2021-05,5
cc0a9046-c4e7-48a3-aa5f-50672c4a3a31,4 stars: Great,US,2021-05-13 02:40:49+00:00,"Great customer service                                    My first Elvie set had developed a high pitch sound. I emailed their customer service and sent them a sound clip and they took care of me very quickly with minimal hassle. I think it took about 3 days to get to me. I used it for the first time today.  One came with an edge not snapped together right so I clicked it back in. I had one leak while pumping, not sure if it was that one so I numbered them so I can keep track easier. At least I know customer service will be helpful if anything else is wrong.",2021,2021-05,4
c3bc5501-69df-476f-88c5-2ad500a946d5,5 stars: Excellent,US,2021-05-12 23:24:05+00:00,One of my pumps was making a loud high…                                    One of my pumps was making a loud high pitched noise while I was using it. I reached out to Elvie and they sent me a new one immediately! It was very efficient!!,2021,2021-05,5
a366c148-52e6-4a9e-a60c-894b9c36196a,5 stars: Excellent,GB,2021-05-12 21:33:27+00:00,very high quality product!,2021,2021-05,5
